Indicator_type,Data,Note
domain,zqfaku56k40scileomdfo8irq2jutjelnbjglrs1dqgzbawb1ecgfyqno.sprocubseq.ru,
sha256,0023145f2e2e29f703b79b655b62f7563b4d8590a4b78836239f0e3ab4fce4dc,
sha256,02694901ee0d4679593de03d9ca7c4306b046f544f6f07de9a3a873d6507ab04,
sha256,02da4fa87edf3cef4154604debdc12edb23c7594abf0b3b842ce9665a7c81156,
sha256,034d6d0183d51a282b550349f2d00097db9e345c1b605a70f2c9c6fc99b141bd,
sha256,0533f14bbc87837288574796db031c6d404991e78b34cfb35e86ba34910f8bd8,
sha256,056fc297c450db716ecce9e6875f8f5a5cdad36f5a393ae3f092c3375db1c991,
sha256,05c0c303659cf71bf67a3509d66a9ff64934b40ef721ecfc4720912b13caa200,
sha256,066b6ddfe41cc4e2ba8a0f55d7379799f8087c918f8375e05871578ed9a17f7d,
sha256,07b33e3902b30bc590bd0ea8479b172eac99585963627320f975561088770939,
sha256,09e48cd1013b56c2aa88459e81f85d12b719638e81168db702145cc6cf27501e,
sha256,0a63dfe7ccbe868ec5efdb8a7ebc0d82ffa4c3d0cc61c78e6aa0f980eb9c9a83,
sha256,0ac6028082693af860c890342c44cbd49d9895d25164b626b20c87c96c15cc36,
sha256,0bfebd868b2f536c87f85f85599338938f1620c21b51ffd47e7f6ae93db3b3be,
sha256,0c59e031ee4abbdd1a16b90ada2afd2ce6d524de16b697ea63407a6412ec5c05,
sha256,0c66d00fc49b97b2e58eb2f809cfaafadf611cf6fa79f6b636dad57bbb93e8d1,
sha256,0cda8964ecd8f8a457350408189d716d2e8cc0443b4d3f85136512032fa7a4a3,
sha256,0d6fbf46b7e346c2887572fe58a024e2a3383d92436b6f76c51783676e71e732,
sha256,0ddf2b943a2ab19b7e758a00870057e106671d5f96d3b425c2e0bd4acb83c405,
sha256,0ea1a0dd18b3067cc5b413e28c3e89285d784069cc10379821cb004e12ba7deb,
sha256,109d67ceeafb796c4c76fd74ab4e065a487f51ec48cd971d25e5585b1d2da8b6,
sha256,1119e50eb539bd2684006d116814418af8f4e0ce934b02a6c7f5ade334d83f70,
sha256,11790cba4ce7c07fe6082d5477ef11ffe0a6c506be771f8e082d8278940dd06b,
sha256,15b224887ae900ecdc7540c3ae96cbcac9bcb4a3326509387b969e4a70ee161c,
