Indicator,Data,Note
Description,File indicators from https://news.sophos.com/en-us/2021/07/22/malware-increasingly-targets-discord-for-abuse/,URLs where file was hosted captured on 2021-07-16
sha256,DC24807CC54374991EAB78365A0B5E212B9A41BC881E3319FDA1E09851228A74,cdn.discordapp.com/attachments/292313001661562880/449859029565571102/ae76cebadb511f42.exe
sha256,DDB0D03EAFCA03AE88AB0841A23AFF75FE92DC9ECC709F13088489BFBE5A2DBF,cdn.discordapp.com/attachments/293815963600814082/297770364518400000/d3mfree.exe
sha256,41FF6AF04F5B629C9BC35C3DB1E3BC7A2D9174BDE9A4C471C96D6184E2780AD8,cdn.discordapp.com/attachments/294417653039104000/553952540388098058/soundboardpatch.exe
sha256,4A7AAB10BE599FCDFB02980EC12595E3F3AD84C31E84FE49A71B3ED61F02473D,cdn.discordapp.com/attachments/294849681899388929/362602848803880962/nfsw_hack_-_.exe
sha256,5D25EFFF292DD2E938EFBD24981B5A97BE8EBF33F5D5F70A4BA5D7772C5E4CC7,cdn.discordapp.com/attachments/295653279906660362/841388269399965737/updater.exe
sha256,DF55EF5404EEF21D0153BFFC5F5E029EB6FFB2671F4D45FE6E8891797A1E63C2,cdn.discordapp.com/attachments/296170016196263938/492700350566891520/5ranch.exe
sha256,600F9E3F56F05415BA9639BB5DF606B57025DFA71AF8AC80A3382BE077CAC387,cdn.discordapp.com/attachments/296670723311796224/297879978614194176/d3mfree.exe
sha256,DFBFD3DDD252FDA78147A78DD368E1CB1179F3D9677405219C7DB7851D7BD6DD,cdn.discordapp.com/attachments/297269368553865216/478608105974792222/3jhk4.exe
sha256,9BAAB2E7C87B519CD71ABD2F8BE3A4AA39C4AA35DC79BD8FBCC905009A852A4D,cdn.discordapp.com/attachments/299621789582229505/408696873558474752/e7774b21b4219972.exe
sha256,5444A8DC9E843688FAA65C896B7FD883CF5610A5E625523C48286A7AFAD91A71,cdn.discordapp.com/attachments/300216396619579393/408445461024735233/dfrem.exe
sha256,01E6213180C2974AA80033336AFC9900327BAAFAE4782EE9270F0A0DF45C0C07,cdn.discordapp.com/attachments/305240412677734400/434730479200108585/extrimhack_13.04.2018_.exe
sha256,605B54C4033870533362C2BA5DD60DE8791BE43822D6EE04354FD63FEBCDFBB9,cdn.discordapp.com/attachments/306071781070995457/608001853136830467/launcher.exe
sha256,DCD8472AA0DEA15844029340923550618962F06962556D23A53B56BEAB6E00DE,cdn.discordapp.com/attachments/307812291519184901/861204922326319104/its_ready_for_killing.exe
sha256,A7E9CB0CC488B1A3E43088940BC99093F04A5C0C52A80E2B45C56FE34213C721,cdn.discordapp.com/attachments/307812291519184901/861215294688067584/test.exe
sha256,9836A9ADB8A07B0E03C66C934A87660BF2AB9A1228533140F5973CE488E96E54,cdn.discordapp.com/attachments/307812291519184901/861554800109813770/windmill-windill-for-the-land.exe
sha256,B647136793EA68EEE89AE592BFEC3A98235E4DD3641C75A88CEDB85A45AB5A32,cdn.discordapp.com/attachments/310423261538287616/798627564117426206/ggez.exe
sha256,2F67AD950E677EE69F922850B5E8C6B411BF8FFAB3025449C7CEFAF3CB19804C,cdn.discordapp.com/attachments/316076986063650816/408544179946389504/smallriot.exe
sha256,06624CEDEFD49F86B49B35B7A816BC58B4923D00136505733500A69F94BFF961,cdn.discordapp.com/attachments/318133824712081425/842112322662957117/server.exe
sha256,35132320C7313E7D2738A52A0B8AA60BB6F20D654955643C342C21FDE649D6FE,cdn.discordapp.com/attachments/318672953808125952/613095114243440652/play.exe
sha256,1BB328E16EA4DBD29D81A43B95EF3D2D0D975B3A137886C44FB8E7032A956E5E,cdn.discordapp.com/attachments/319038071670571012/573151741416308756/2c80f4fb3b5eaa2a.exe
sha256,0C07BCD4D2F7DBF5A7323DA0BA27EE97DEFD204320C890DE9B50B76C3F8D09AF,cdn.discordapp.com/attachments/320246179851927552/477955907406397444/dance.exe
sha256,0081C9DFA02AF7FE934D887FCB3FDA5CB3F3A6747A04E1AF2D58CD28B6C1BF08,cdn.discordapp.com/attachments/320527307024367617/761861975226449930/fishing.exe
sha256,0EA3FD4A734948204843B1A45789A4A485954753915F82DA7EA6E97D58D3DFB1,cdn.discordapp.com/attachments/321239815909801985/554371833898598410/2.exe
sha256,CDC9F6EF9E3DD5CA20263B82CF50D55BE1F60A704DC87A86302AE646E63C1329,cdn.discordapp.com/attachments/322812331966988288/322812383724830720/agario.exe
sha256,42A7BA12F550012F2DA3EFCC3803D0212B59B08FF15906D77C427F1D563726C4,cdn.discordapp.com/attachments/324152462497939458/518435079198867456/joined.exe
sha256,087E7030729C186E4DDC447ABFC4D18B5A7EA48846A63C6E40C3FA45830D21A5,cdn.discordapp.com/attachments/325693037625999360/414055066098597888/playerunknows-s-battlegrounds-multi.exe
sha256,1DDE7482DF261D3F822844AA61140D39ADF22F61CDE44129DE38F2F0EA66E586,cdn.discordapp.com/attachments/326714645555576833/693179988475904060/41b0faacf3469316f32dcc404247dc9f0bb4ef450b2af5e8e7.exe
sha256,B3CD2D9C111002D130AE7A09744A416E86E2917D5D55BBFC3092F0647C490632,cdn.discordapp.com/attachments/327152900147118081/608002317693878279/rust-scripts.exe
sha256,43AF84D27628962CF6C8F497225DFD21C78027968EFB8CAABD2906A64D9B544D,cdn.discordapp.com/attachments/327456419928604683/856231775139004416/sas.exe
sha256,B13DEF9AB0B34806A569A3AFC6563D042840B3CEFE6FD270230B27C6F54EF2D2,cdn.discordapp.com/attachments/330254843103150080/553280531840892958/r.exe
sha256,E67834D1E8B38EC5864CFA101B140AEABA8F1900A6E269E6A94C90FCBFE56678,cdn.discordapp.com/attachments/330483890974359552/330484253148053505/stub.exe
sha256,29FE5871A6D2CCB179F707279E2D45D4625E01494F67321DB3041222211A6401,cdn.discordapp.com/attachments/330687720940765184/475213375291523072/d3jfsads37.exe
sha256,6E451F5E7C9E97762E26E2FEB4C59CE3956A313FFD1F12BBBD72DE852BA1556A,cdn.discordapp.com/attachments/333375881714335766/584993460868612096/1212.exe
sha256,48482C94FB33C0419BCF84AFD2BCF136711F63D5AD09EEDC243E28B141BBC8B4,cdn.discordapp.com/attachments/335726508494815232/750887685337514024/baslat.exe
sha256,25C23F50A9B53DEA7ABAAAFE35AA0FD3247BFE7E09A39815083326A873BCBDCA,cdn.discordapp.com/attachments/336075279812395009/481704475770355722/c22518b16afd60ca.exe
sha256,F6853DB269B45D6D925567EA24FC06B3D892BCFE4F9667C491841843ED1D97BF,cdn.discordapp.com/attachments/336460248594382859/426075781257494545/video_20180321.exe
sha256,56FE3E41BD043551E96DD02201E9A39C72A2902E7FB6608A9D55FEA4EA98C11C,cdn.discordapp.com/attachments/336873642266984450/361099107986833408/1436978124_sshdtse_fix_repair_steam.exe
sha256,CB5BF13129B199C644A73CD05C15F2D2CE1034C46E740233A727CB14F3ABE223,cdn.discordapp.com/attachments/336879215137783809/408273970811502593/vzlomcom.exe
sha256,36CB2F0E164951007DE9BC167F90B570A933BFE7FF8953E2B327A550205DAA98,cdn.discordapp.com/attachments/340463836777676803/507182810587594755/183afb7772d8c5c6.exe
sha256,2731A0C3675C59A7025F225575FDC7386EE6D9445C0C9A68058D3545060D97E0,cdn.discordapp.com/attachments/341867122244190208/614826721858027520/xd.exe
sha256,64C9ACD92711328C3716233946A134DA55505D78F41D033B6DD85BBB8D0DD28E,cdn.discordapp.com/attachments/342705808473063424/501149248696352798/notsus.exe
sha256,07B786DBDC762809FBEE640A5D2BE5FF9A1320CD5BA2BC1478632547E3C1AF1E,cdn.discordapp.com/attachments/349220618257956865/584447013933023252/test.exe
sha256,6E6D4BF3DED0A0ACFB404A5AF6C47E332CD24F44A835BD9B514542B44F2B1659,cdn.discordapp.com/attachments/349682326243901460/447299879803420672/o5.exe
sha256,4FAD0285FB1BA1AAC8037E7AF5D27A0445D3F183BF5DBAA31194D3FC02CA6F4F,cdn.discordapp.com/attachments/350005956626743307/506838644078673921/gether0g00g.exe
sha256,0D9D3BBE97DE4798AD326EB32906EC5C5386407A0D440066CAFF6F0CE2FB1084,cdn.discordapp.com/attachments/351350744345214978/584064033385086996/05.exe
sha256,76467D40B1A6A4512990DB070BEF96DD546C9EB9BEFBBC9476C9DDA6A8E8FC66,cdn.discordapp.com/attachments/351350744345214978/584075544468127768/1.exe
sha256,FC75C34FD12F1C339438F3105344CB2F362BD1EBEA33E62E296EFAE59907DC81,cdn.discordapp.com/attachments/351350744345214978/584091197400940547/xd.exe
sha256,4DA3C9E0AF988A0D566648550FC904F6332CCD89C8C83F26F1C235FC9F45DA1F,cdn.discordapp.com/attachments/351350744345214978/584096419594502200/a66de2bd325a2ec4.exe
sha256,796E4B1DB94C0ED5193F7676DB03D3FB637807C3AA145905BBACD69266BBECC5,cdn.discordapp.com/attachments/351689646981382145/554277308517580830/ef3d31445f70607d.exe
sha256,A27CA863198B2B0AC55930BDBB2352E0D929FE61B5BE17DF43D2D63021F335B7,cdn.discordapp.com/attachments/351801717597405195/415218518657728542/javin.exe
sha256,7CD3E9A67D6916D6E79994218CEA2888BB3BA07C9051570B7C1B6D677C9697F0,cdn.discordapp.com/attachments/352158691354738689/526745312107298827/f9f0fe329265b401859d48103f6de8e84f1b2c80a57b02d678.exe
sha256,2A1BFF4E27C74A4E315F65F0F55D374ECB667E3FF3E7B4911454868C25DA7335,cdn.discordapp.com/attachments/353932256823214091/405888068458119168/wtf1.jpg.exe
sha256,8CE78ED492D54A42E8649E6210C06DEF2A48AD3F8758015147A486C9B4306353,cdn.discordapp.com/attachments/354282198494347275/482821032873558016/ggg.exe
sha256,34F2217F0108E8DFDFB590BCA4AAAD6ED431B096C580CDE9DF347B0248DE4A80,cdn.discordapp.com/attachments/356097228940771351/549330851763060754/memes.exe
sha256,A3D8B3620F9925EF24FD5B47302B2032583B52C311979529745FE615D5C4025D,cdn.discordapp.com/attachments/356133924742758400/624681630648500263/vlad.exe
sha256,DBAD0D1F043574C764800EDB490514816CCB235661CF8E3E6D8E16517023267A,cdn.discordapp.com/attachments/360086192961748993/408632648764882964/96f904e44f3679022aa3889639d6a2a6.exe
sha256,E653533EE919DC83843CE96EDF238A1CDEFF4C391BAE8415F4957B2423F47A18,cdn.discordapp.com/attachments/365791701119401985/488290381373636638/joined.exe
sha256,271FA297537E1831A2078920875F7CDC8BE3B0129D55530F532B7B2C5F19753C,cdn.discordapp.com/attachments/366627887853338624/514860280988303390/testtroyan.exe
sha256,4E4E38A4F478DAF00DE05377C2BE274F6D1221CEF46ACBDFC731ACD26D45174E,cdn.discordapp.com/attachments/366669839030288394/419218353937186826/b8939636f9c5bcc6.exe
sha256,94696B6CF1964BAF8089AE0AF9C10C66C82852D4E58CD430A60CE051146C527C,cdn.discordapp.com/attachments/367645168339517440/624612253265690626/460edb07ae96baf7cffc67de521be41b800fcb8b53d4d0b011.exe
sha256,E7B546DCD5EAA118203F40FF12E597888BA6DAF935AB70556241A8B3177DE5F2,cdn.discordapp.com/attachments/368704059152007178/416863306926522368/b4843616a76f192e.exe
sha256,E7FF43BA5AF26C8CEB5738A99EA3A22CDE6C9CC22FB2AA816EF3E663FB737F67,cdn.discordapp.com/attachments/369076921406980097/601129437697933312/s4pm_2.exe
sha256,77D9A4E4DD046F8AE96710773538FDC1BE9E9DA6416EC50D0F2ABD0FCB0053A2,cdn.discordapp.com/attachments/370250681736626176/421006808199725058/fhoto.exe
sha256,B2BDA97A7A724350F4C7430CCE3B0C19F83C5C104DF7F6E834B70F35CB1F5061,cdn.discordapp.com/attachments/370950998992093195/804020373020082277/token-grabber_3.exe
sha256,5002AFA9F05A8F1DB9AF19DB58951E80FD684704B17CCB92C060069953723AA6,cdn.discordapp.com/attachments/371296555233443842/560215551083806750/78a48d0a6bd05b12.exe
sha256,F982B83C252DED9899E167EE11A0CBC657FDAC22B0790414B80B87AB4ECB857A,cdn.discordapp.com/attachments/371628287174246400/762300592143466536/build.exe
sha256,AD728F53E2B76CE9566D3F1793A05B48B97F8D40DA6DD92739CBC6E4C14827BD,cdn.discordapp.com/attachments/376010890916659211/529407128826281994/buid.exe
sha256,B4B78714EFB05025AD480440795679830CBD960337C9CD99810C0B1FDDBEC8C1,cdn.discordapp.com/attachments/377470845385179136/451652827786510346/321.exe
sha256,62003421A3EE7A3F780894FDFA3DDDEC7BBDA7280FE5BEEC485F9E528F368B63,cdn.discordapp.com/attachments/377996862504042506/391077525272395776/tesst.exe
sha256,A6959E12A2DF5EBF29A6BBF3049680E1EC2DF23A88A5B3AB043392DFDF944146,cdn.discordapp.com/attachments/378611781624528896/410160338315771904/launcher.exe
sha256,15C5E2B12EF6CDD322877AF40EFCA6CA8C02B37790748B43A9B29E937FF462C3,cdn.discordapp.com/attachments/378937031059046412/407078572822495232/ed9bbc9f8f8de074.exe
sha256,9F55AD7BB042EF479E5F9017FF7D249731DC3E36A4AFB0FD2499E3D247F0D88B,cdn.discordapp.com/attachments/380700109257572365/863492963585097728/wf_lag_consim_control.exe
sha256,2FE4216E6CB858DD74EE56AA8F4EEB8AB4A55DB72F9963D9A4A895B27E7E34AB,cdn.discordapp.com/attachments/380700109257572365/863493183040258068/wf_lag_consim.exe
sha256,43773E2BD5ABBEAB764A3CAF94B3ABBF2B517F8851125D2DF15185CBF4291499,cdn.discordapp.com/attachments/381216891231797248/838670605867155486/eye_clicker.exe
sha256,7BB7310E735A0943A74B04B092A41E4BAC5F478F3EE4203000F7690D2C90F414,cdn.discordapp.com/attachments/383302193635262467/477099441397170176/6bccbbea767f476c.exe
sha256,8A31D7E519A7D55B7B2D0CE30827553C8E1042A9180627945368D64653531C1C,cdn.discordapp.com/attachments/384323850340532225/495560881204363274/f10f5404ab0688ad.exe
sha256,4148CD30C373886AC2F26C62AF3BF6153B395B71EB359065E5EC5C215CC4EC77,cdn.discordapp.com/attachments/388690778798424065/558989760966688779/test.exe
sha256,7F647BAE6A3261342B8E29B2C60377D6C85CB56298730BE7459331B395A6CC35,cdn.discordapp.com/attachments/391244480038174720/415232867443146753/7l_csgo_v1.2_setup.exe
sha256,3B6D14F56CB677F4E0692F7F1CDDF08EEB218E6E6D3D0135ACBA0564CC19A29C,cdn.discordapp.com/attachments/391274842315554816/706773104659005470/123456789.exe
sha256,CA9B7D2EB5C3CE8CE4979884F06D783F03156B551E4337347767622403EF160F,cdn.discordapp.com/attachments/391830383555117056/410753928540454913/1cd6ee1df68c66d5.exe
sha256,C20A0507A19384248E7025FA724CE85E40246E93362D3A15BADBE27D3CFC5C55,cdn.discordapp.com/attachments/396009707438866436/406559066073071627/mapa.exe
sha256,3E6EAA984F0D275FFC8DD099FB36F9F22B81C35B3D5E3659F27A2614C9F03F7A,cdn.discordapp.com/attachments/400646897892589588/674186400987480094/sfx.exe
sha256,14E9D1A70268A2AC1FBAB1D6E4CFB8DF718AB2B1951A07CFBBAF8F7786E245E1,cdn.discordapp.com/attachments/400915577134383105/421643507770327040/fmoldthsezb.exe
sha256,75773722494446DFA60651A2B93D568B8C6CC18AA78E8E0D03F0C8514FEBEBD9,cdn.discordapp.com/attachments/402192027254652930/563184318239735818/virus_maker_.exe
sha256,59820CE4905819C5BE34E863F8301C052FAC0D25DFCAA0F0CDE1309CA44ACED2,cdn.discordapp.com/attachments/402296224121618435/848077962469441536/mapper.exe
sha256,6111BEB7BCC3F13777746F9435E508E3F6DFA76C0E156ABCD63BFDE0A4626D2F,cdn.discordapp.com/attachments/402296224121618435/848078900290519050/v94b014.exe
sha256,65F3BF23A5F0E616DF588ADBD2421E54C047B00607C348E9D256ABE893D3B9D2,cdn.discordapp.com/attachments/403928943117336605/405085024090587146/shookinjector.exe
sha256,A72E7E4C1D4F9E462420E8FD138393239BF33C9D0C7E265270F7C1C124246D1E,cdn.discordapp.com/attachments/407884913954783244/619103297072005131/270eb894c27a506d.exe
sha256,CA05FBC4546E6735A3880AE79FD2428EC91951C8D42B027402F66F047315924D,cdn.discordapp.com/attachments/407993343843500032/617056737526022157/4234qv67d5asluna.exe
sha256,B710ACD1B2EE2E4CEC6E7335D8C3952C99BF4A0B56F095FF0560C184589D1F90,cdn.discordapp.com/attachments/409699922263146498/409701506556755968/dfrem.exe
sha256,3E1F222A89565FA61B4CBC9E8E37CA7E8E265AB4E62224A038AE22CFE2D333A6,cdn.discordapp.com/attachments/410855012336533504/553131126584246293/setup.exe
sha256,7AC5C3AF6F65263477BC85E7CC62C842966C626EB596BCAFDB1B8B91D67122F4,cdn.discordapp.com/attachments/412289505043939331/416271938877390848/game.exe
sha256,BEC7583975E93A92E115D55ACF316CD76D99FF5F0C81C86540B8F680CC5C08E8,cdn.discordapp.com/attachments/412299567149875211/412303146468114444/testview.exe
sha256,56F16BB9ED3F59B3895A58FB799AD117DC67CD8E296F28193B23CA11A55A6363,cdn.discordapp.com/attachments/412630368391266306/412631345546919936/new-hack.exe
sha256,815F5951FFD465869674EBF1BFA419A78C844E97C8D073D0C6F7822B23698FCA,cdn.discordapp.com/attachments/413363968518914049/530836193961574408/v3il.exe
sha256,0C387AE65AEE9594EBED4B3F844727D0514353991D4713D482F1D02CF1200A7D,cdn.discordapp.com/attachments/413373114395918337/552050456843517962/9074c9a39eda9ac6.exe
sha256,80189B466B919FBA9AB3722143361F0B207216BC7FD29224F762C94FFF1117EC,cdn.discordapp.com/attachments/414338254444429314/419165739426119680/test.exe
sha256,E8942E6B0FF5447235C941D7C75350AC1F6F32B544C89901D4CEC785EC18B0BE,cdn.discordapp.com/attachments/414423503266250762/446437682051153935/immigrant_injector.exe
sha256,551E1E3E7C17072F7DC52E6597B867D88ABBE040C2F484683C2861C4A323EA8E,cdn.discordapp.com/attachments/414783339497521152/414894470220349451/modmenuroblox2.exe
sha256,D1BBC2B05AB13CB9D3D20C709E3D824CA61003DCEE39EB5C3AE8E26BC8EB758B,cdn.discordapp.com/attachments/415296007832862723/415296059821260800/avira_1.exe
sha256,07F96ABBEDE1AB4FC21A1DF5E735A38F4F9265FE70934DF849E77A1A5A508788,cdn.discordapp.com/attachments/415718015385206785/415746373586255872/limegpj..exe
sha256,7AC5C3AF6F65263477BC85E7CC62C842966C626EB596BCAFDB1B8B91D67122F4,cdn.discordapp.com/attachments/416274812881862666/416276575491719178/game.exe
sha256,0714B877A9E338B7B27BD85E10D9EA008E75B4ACFAB685B2142FE4048BD0BDB4,cdn.discordapp.com/attachments/416594119893450755/839592499969654824/gta6.exe
sha256,A094F8C6A5EDA8E0D69EEF23DA846C91D93CC1515D32650ADA86F23B5B0888D8,cdn.discordapp.com/attachments/418076246069608468/845034904256774194/drtyhdfhfghfghfdghdfh.exe
sha256,7DDB6046BC4335D433498B41A3276CB20F1873391B022040C0CD8B6A85EE174D,cdn.discordapp.com/attachments/418317939226181642/700982922940907530/fix.exe
sha256,47FF694096B3B4ED9E6DAAB95E2F2314854EC1B3CEEC8EA935326D06630C8442,cdn.discordapp.com/attachments/418801097126313984/418814265995034624/cmd.exe
sha256,423BD241CF78444BFB63939C68C0ED9CFE2AB7969ADDFEDA72ADCFD4D4A40BE9,cdn.discordapp.com/attachments/418852675661201418/798290025178464307/nbeekeri.exe
sha256,61384AA4DB135F60BA36F351444E6EA719D627D9CA68E159E61FBE544C9D1829,cdn.discordapp.com/attachments/419610195337936917/420236449296809995/zaaa.exe
sha256,C94603CA1B99BFE4D1DFACD5543CA3B4F6CEB68336D79E2D518A1B2A2FCC4396,cdn.discordapp.com/attachments/419844430170685441/419844520876703744/chat.exe
sha256,CE36BCC411BBE000933FB20804B728D68B0EAEBE2A1C3BE9D30447323C0A33AA,cdn.discordapp.com/attachments/419844430170685441/419853466282754050/chatt.exe
sha256,9ECBA2F29729E227A4C55004474638EB85E30FD19E678D14E2EA3DBF3046F942,cdn.discordapp.com/attachments/419844430170685441/419856510798004224/chattt.exe
sha256,BE50ABACB70491053795158A508ADD23402A350566FAC241EB23E04EBB1F88DF,cdn.discordapp.com/attachments/420192289424539653/472669428090404884/cdc41169ef699700.exe
sha256,A1C8714277797CEC9F813BB83993E387580718A0534DA85AD7472D4BA94E6AD4,cdn.discordapp.com/attachments/420528009360048129/499857895064731658/2281337666.exe
sha256,5AB95F05CEC7E2E607CAC597A8512E7791A08CA9225574AD3C78436AD7A954EA,cdn.discordapp.com/attachments/420534000348823554/499254521676169226/lol.exe
sha256,DDBEB49EAB3ACCFCD6249048D0425556EEE5DD54DAFADADDE16883020B031214,cdn.discordapp.com/attachments/420640906543366145/421037322713432065/leettopia.exe
sha256,9F36A3AA723B58C7AC1A2AEB8A1A4EC3EBF0A77C41EA2EC2847991702FFF9292,cdn.discordapp.com/attachments/420663756771688450/422107169668988938/stub_service.exe
sha256,3B3B7DD1C7F06290FF9E9B9791B626B49546BCEA329A6FE69D44207C91592AA0,cdn.discordapp.com/attachments/420940295497187328/429329850864631808/zsn.exe
sha256,418570DBE5C203634FC26B59F26AB146FCC41A54D8C20110ECBD74A2EFD2864F,cdn.discordapp.com/attachments/420940295497187328/430557007062237195/zzx.exe
sha256,574A350B84E310099196693FAFDAA41E3A4F3C316AF89559F077EBCA2503A791,cdn.discordapp.com/attachments/420940295497187328/443973294593671168/zb.exe
sha256,9661DCEE876A5D07079E583F19F251D7D49950820195B41CCC242E7B70DEBFFD,cdn.discordapp.com/attachments/422324045669990400/501059688180219914/16.exe
sha256,FC4698C29834F40372E169383CB6E04B1E4795E986E6A6C81467BED0BB22FB8C,cdn.discordapp.com/attachments/422368848226942986/493276269090439189/7z1905-x64.exe
sha256,00F12F964791595AF053F1B5BA3796AE70BB99EE18F41FC3874684C6B2DF5CFB,cdn.discordapp.com/attachments/422786245974818821/556460027422965780/fixw3_frothen_thronev1.19.exe
sha256,14E9D1A70268A2AC1FBAB1D6E4CFB8DF718AB2B1951A07CFBBAF8F7786E245E1,cdn.discordapp.com/attachments/423056415662407690/423056496503554048/apzia.exe
sha256,A005A3D832A15B222E2312726E9A29C267C9681F53BE1F89F2C3DD1963012673,cdn.discordapp.com/attachments/423192334851899392/519159372442763264/14b2ed99966dafadc7bd2db440a162260c63b685cd41fe01b5.exe
sha256,F37836CB186E58B987738760AA1888AEF94CDA1DA6F491BF47FCF20BE60DE7F5,cdn.discordapp.com/attachments/423936201376923651/442388711624146955/zat.exe
sha256,69201CC279CDCE2FEEBF9E5BB6FE8C06ACD3D044ED3FAA4FC2B789C0987AA17B,cdn.discordapp.com/attachments/424548990093230080/425248118775218176/rulesofsurvival_1903_c38-ca5___.exe
sha256,2629DCFB179FD2B5A6BEE45C4A510105F4386708CB916AF7335E9B56F8803E6D,cdn.discordapp.com/attachments/426380233663578112/469827573967355905/2cc766b564981d93.exe
sha256,4C0F3403AB307455FAF0547693DDB727DD29F349C22E009DCA0656F90A8D591C,cdn.discordapp.com/attachments/427110769432199179/447676199603273738/sms_bomber.exe
sha256,0B68FB3745EBF7174C7C7414CE17846201CA650DB734AC3920DCE770511AEC2D,cdn.discordapp.com/attachments/427141142153527306/476830269706600460/videos.exe
sha256,99A35B2335803F909396C789855D100F337B45A2C743F04D14B135096A70DF82,cdn.discordapp.com/attachments/427889278115250178/527120207815245825/sisa2.exe
sha256,1E276271E369904B669FA2DDABEB5FFDD51A85E10DC3C32AB264652AAD07F5A6,cdn.discordapp.com/attachments/428192498171641868/544916682393780271/extrimhack_01.02.2019__.exe
sha256,8D8C284CC21FF7E1ACAB9D6A58413864FCF9BC8AC80707B8C5B5406DA706B63F,cdn.discordapp.com/attachments/428873253419745302/841694992811687936/skinchanger.cc_6.0.2.exe
sha256,7B5C643B5538BA1652B17B81DEC24FC54A8DC32E9DECCDD66B36AE773A07340D,cdn.discordapp.com/attachments/429700528746921996/540201856769458186/rg.exe
