Indicator,Data,Note
Description,https://news.sophos.com/en-us/2024/04/26/malware-campaign-abuses-legit-defender-binaries/,Malware campaign attempts abuse of defender binaries [published 26 April 2024]
IP,185.219.221.136,C2 server
ip,185.117.91.230,hosting site
ip,149.248.79.62,Oyster/CleanUpLoader C2 server
ip,206.166.251.114,Oyster/CleanUpLoader C2 server
ip,64.95.10.243,Oyster/CleanUpLoader C2 server
sha256,f8ae1b5944b96622f3f0d26f67298779c2540a01145ad19a18c921703d109a9d,
sha256,fafdd87991351ff0fa2b888a9d22fc058f1a08a6c08651d7ee0164740c70ec51,
sha256,fb13f1443013b5a4108b79253487506b9fbf572cf9c7fb1dc8c098da71545edc,
sha256,fcfd78f9c5471d2ecc90338c27827ffa70fb0324355be7b91be48805c00b1bf2,
sha256,fd9c64bc502873090d94022832589fc7904f9b071e2fb0881d79a6edbf941c8c,
sha256,fdbbeaa4431ad3c4436a8eaec4e9fcaae03cc9ac20c135cc29ad637f7357b7ac,
sha256,ff7c3ebcd8cc98132ea7e06e72c73e0e5e60fc9b05c235b3ac105c9d83c64c97,
sha256,143b3adcb01d337cd9d919d90eba0bb87e38fb169c3e72d5074c9ef55abcc8c8,
sha256,9c4e1f52f354a73b6a8cd7091f7338c3567d6d510c8971a749b9d608abd105b6,
sha256,53bf13d2c4a5ec074dd8a8607b2b771a6ee16bf6d5caef120143f76cac083f5b,
sha256,c15fe5e6fbddff903837a08e70da7d7bda57e003561df11420009461af621536,Cobalt Strike
sha256,1d8673e3293e7f87d73e7bce176f562343297cf0f88c13f92402b73c9eda0fba,Cobalt Strike
sha256,c2191d815d4fb2d9785ba67ce149af0f6749574bf8b4f7b3ab4881fbfdcf1afe,Cobalt Strike
sha256,f666229e2893ba8b4f687ac81b3a34a372347137405ce3fe38bbf7516612aa90,Cobalt Strike
sha256,14e8ce52f228f9398ba357fa4c4e7aaf3a33dd79948636c8aceaf829475040cb,
sha256,2fb3da959196da5f5972b40e0e7a57571a42f4972a57f586d43318caedcde56d,
sha256,40c618788ae9c62899614a39975515500c0f3f2620d536233a4b2976c42b6980,
sha256,678fd0c9e3eb849db27b2e005af7c1015adfdd77fd1e4d7a10ce45bd26490a4d,
sha256,87bb816cb95827fc2617039f07deb9b0f0fb1f90d3ae57f33c3372c998276d7d,
sha256,8ac71c7562494dc0d6c3b8318cd32932240cd69620470694f695a2075579fcfb,
sha256,b3882d70f17a0ed12a5705810c72438b9fd0b1fbb7d81c2abff4651ae91629f0,
sha256,dfe1abe2c591590f0f3b931aa439e966c380d5fdc6a9e74e6012f47f53eca699,
sha256,eafc954cb541b7d3c3aee2b9afeef470b58b19d94774501cc3675ac52b9e113d,
sha256,fda2abd24764809fb36d4d2ee7ab5f6e8c06381fe6d9bb191bde62411c96ba92,
sha256,4eab39d0ed20d70b8a534ffe370285100a77107e87c326a45a49c65b4037c7fb,
sha256,cb8bda0768f75671cf49fe5669d1253729e48a45b1c31dd92d9f28612837c485,
sha256,5f9c156ac89f910b527a71ae3395006cfe2c8d2fce6ba4712b324149f0707f1f,
sha256,92aba7c651b8cfd923a9a56e6cfe4d9ccded591e897a415e7f5594a94a8fb561,
sha256,3a5e3ce50c994518cbecf2b65175a50444c4aae0893cc08a7c98b1b7b393e2ee,IcedID
sha256,5d881d14d2336273e531b1b3d6f2d907539fe8489cbe80533280c9c72efa2273,IcedID
sha256,61925bfd71b4d2be670b0bd373b33645d6af062e5d41cb2b6f6c984acbd69de3,Javascript downloaders
sha256,00f0dd868985d99193730621e6b1138d83daac0ee0934fe8ea37190c24cf9af5,Javascript downloaders
sha256,0136cc97bb63176b9e1615a9d552b619931fcf2b332511578f7a8d5e82598d40,Javascript downloaders
sha256,040fd4dd34c3d372d1ed41375a8c27c7ec17bda9e4a2d05a6dd9b3a3e2111ddc,Javascript downloaders
sha256,06ceadc86262215a62d01a860e596fd1e7d76d93b712683bb750fe030f0c51d4,Javascript downloaders
sha256,0737fa0b403fab17331c9835497a4f3b2955543e2fac85009dcc66df41a015f8,Javascript downloaders
sha256,0842f86cbc502c279ed5fbdca472a373720d5eed1bb05d8878a578f512dacf39,Javascript downloaders
sha256,09e7f7428e6ecc68ef036c0751f53985882f6760cf3892f1d26af44f3b9730de,Javascript downloaders
sha256,0ab19bbc26cc7470f6151c09300ea6998d29ccb03dab4265f342af88b3f92068,Javascript downloaders
sha256,0f880e89384b2203198c2a9012ea0fd774c4cd316d5c0862ec6ec650744464d0,Javascript downloaders
sha256,15287c2e2b3d5ae03c15eabf1b78b814502f6654e1ae9b9db3aaa34a69549540,Javascript downloaders
sha256,1b924153518efd3da8d0504e3743d7ac8b9df391ab6df57fbc2468c718fe3122,Javascript downloaders
sha256,202ce2355b1064459c88daed93bdcc39bea2f0c86aeeba6c72889bcf137769e5,Javascript downloaders
sha256,2118c5b95d5d57492b2e8b8c0403e23b21acc4ff50282f8b6007ba89adfaa992,Javascript downloaders
sha256,231c2762d2e2ba3d2d18d22c6fcd86528fe51435db57e26458f6351a380f0152,Javascript downloaders
sha256,27d6114488074e064ea7ba6524683a7037a67c55fae1beebca412c304a781a5c,Javascript downloaders
sha256,285248be52ad6d59a7250c048c91a3cf31adf3a6b9d1967de595e4545e34323d,Javascript downloaders
sha256,2b026343214c3d2c10fdfa9b04b7694e57ee8d3605fbf9a2e127fe6fa9a58309,Javascript downloaders
sha256,2d52b8bbe1af82a599cd155494c73eb1fd2adbf8920f280d46b9ff29bfd4d139,Javascript downloaders
sha256,2f2c4affbbc92bb3dd14c8c3a202f05caa3faddf2dc235ccb3ec8ce577526ba8,Javascript downloaders
sha256,302f30d2062d5e1e0322ab5a0f047be27bd1b1715ad257411ca1cd7bd4df6633,Javascript downloaders
sha256,3584ca9c1e7e0a38e47f59bb16c21203a60833d0f826294d535a98e7ca76d9c1,Javascript downloaders
sha256,484463c464111eb6cca5f2463ffefe0a16d57e4919fc74713adcb55e26fb59bf,Javascript downloaders
sha256,499a48d50ec19ebe6f40dbad033a8067d3d0e5b3311a8832721ef0c26d8cfc42,Javascript downloaders
sha256,4c6c79daae20f9b97095a08110ae91eafd87452524a537b2f8c0520055ed54f2,Javascript downloaders
sha256,4d2c373183b07dcbfdbd812ffd010e569d17b97d69ab4e82e57efc8a0c71c98a,Javascript downloaders
sha256,4d342e60d65e89342f46683acdd0cfd40d9dba9a9ac337df64641dd757814c53,Javascript downloaders
sha256,4d9274cfe7a2bd9a125352271d1634708e1f9b1d70b056d1c1950cb98b8f91ff,Javascript downloaders
sha256,4f153dfe5f594a305abda5ec32ca158217231ab4a8f1e6722be62d38d87caed6,Javascript downloaders
sha256,4f52b4a2a781f366ed534d8c4b2fafef48a7848c4c20b4229b98747ca8ab06d3,Javascript downloaders
sha256,4ff60df7d165862e652f73752eb98cf92202a2d748b055ff1f99d4172fa4c92f,Javascript downloaders
sha256,506d409ddde519031c4866b1d6c582ef59de476f4c001716c6dfca4715ee875b,Javascript downloaders
sha256,57b598a67e80efa4b2564e7319f3a0851d104234dbab55426140e7049a42e305,Javascript downloaders
sha256,5872bb7848f6be37f47188a6c28e5e8204b868909bf1df16369e4a376f4d5595,Javascript downloaders
sha256,5d7308cc88668337c12188f7b1597114fcfc737c6ef5353ac7a4b31303dbf662,Javascript downloaders
sha256,5fb093a9348fcf4a81befda978c948796a8319fcabe7899c2cf5ba1419ec9d35,Javascript downloaders
sha256,6397376b99e8c8f7999df75eb88c379e5065529b827ad84f4a677f29bbe26c89,Javascript downloaders
sha256,6727b168e1f6f47455d68bcc694b11a4eed88572637e270f3d507ad2128f2cbe,Javascript downloaders
sha256,68325268b75be1a1435e012364c0c10a4bd460b43e276f5973865425ba298737,Javascript downloaders
sha256,68e1caf530366b1890993185157c01161b3d625063d75a41c88d2d1bb8edfe02,Javascript downloaders
sha256,6d7a94b7551f15732e193a07357375b98b463f0dce6b1fed871a42fcbdde9f48,Javascript downloaders
sha256,6e892aa13cbd4b71a1c476207abddb1ef830be04999809b4ef569488a37e47e0,Javascript downloaders
sha256,7551c09f44dfad5e66a148e9cb410ee8b7c66ef75a6062e64773bfc74f1a0882,Javascript downloaders
sha256,75db4709428310c76656bf76f5de267ab490e43284312b374baf7582108300a9,Javascript downloaders
sha256,78eb9d6019066636d069d3a3b49e46f6c59db4e4a0131d752b381981aaa9e605,Javascript downloaders
sha256,7dbebb7c76511fc063b5ace0a9359b655f66a55a494200b8fd11905c78b5fb90,Javascript downloaders
sha256,7dff08656413a737483ecee2a50e412338ebfee3d36a1a5c04e74b25949b2306,Javascript downloaders
sha256,88102f0a4d32b84c312282f0bdb95b52c6ee20cdc988b843f322392443a50a7d,Javascript downloaders
sha256,8b02958c34c861285bfb221cb75f83a0ce628311591f8160cae309bb67bd4513,Javascript downloaders
sha256,8f7a90b540f38712c9c1a5359c6333bbe1091102d6f621b22321e08352c84cfc,Javascript downloaders
sha256,93a215b08cce42249341816df7a85edac12d4bcef166b15da64bb238637f6e76,Javascript downloaders
sha256,93f7e95461c18aee7b56651069104710c76f9e3d6543a0b3248a21b236859d99,Javascript downloaders
sha256,96212917b7b0dc881332db7ece0bacfe21d9ac713af1abe078f6d3e74baacd01,Javascript downloaders
sha256,96465ce935015f6b1ddcfbcf378a8ec5b314ca9034210c6ec908ea38283fa2f7,Javascript downloaders
sha256,966137fc7db3f3596601f70e4f0518dc461ef780025f86dbe4d32a9fe298cd4c,Javascript downloaders
sha256,99878eb949f92b1df3d0b3071edc5c1391dbb5f979d69637fe64a23a104604c9,Javascript downloaders
sha256,9fc48724cb9f70f774f7ed9e809e49979bd089dfd641896d8d5e3026f049b0af,Javascript downloaders
sha256,a557f891f4d50e458d745c7eaf7d0be3eceea36f0398097e977cd3f6ec463875,Javascript downloaders
sha256,b21b51d73369355bd32901c1e73021f01cb088556d32a6cdbf46821e78e90432,Javascript downloaders
sha256,b9185338cae8a11d86f15adec1f5d9be7ec4e03bc8128971aa2892b86b70c8c5,Javascript downloaders
sha256,ba3fa920708db856737a66f70e2c7e86bba73c73836f7f30c2ce42cd70d0c5bd,Javascript downloaders
sha256,bba10bcb1fc8fab16c3bbf52a55961f1b02434f8ba94a9707ef86ecfe5c2a25a,Javascript downloaders
sha256,c122596e25a4dad1d46d4ab983f4ef15bfa7b65582b7c311f404036766498105,Javascript downloaders
sha256,c172abd808cc6216b309bc307fe69b821c7eaed35f874fd4684ab33b4291f95a,Javascript downloaders
sha256,c29379f23439cf047d4839072856b4d5c598a0d06061347c535514a4c0f8cf83,Javascript downloaders
sha256,c2ee8889a71ca9754cf4b0b7851e9db50f5c9097b1283ffdc5c87433244269b9,Javascript downloaders
sha256,c4e8bbfa30ed64b57cf5b0b3733c84efe0170057e3f4382c8b2606681db46f21,Javascript downloaders
sha256,c6af21e4f260264279190d2a042809c8342ecadbc4cc3d6882e6105a58fead3b,Javascript downloaders
sha256,c935b82862464a7821ae3605d32506226dc70e51dbd75b7ea98c4fa4e06a7f15,Javascript downloaders
sha256,d7af61987667498e6f49c334e4f2c98438079d9beec6378a7e00b2f6bdb365db,Javascript downloaders
sha256,db265ea1732935f61e8d0f7a20a8adc54e20af71b3cf4a737714cd3377c838f6,Javascript downloaders
sha256,dded6630fd552de8ad1e2ee56435e9538c8005128deeb935e33122e467b7e648,Javascript downloaders
sha256,e8979741f0355a47dae575ead8c829df47f282b4533ec1be4d63086515f9c449,Javascript downloaders
sha256,e8e76b851fc78d87fe58ad7d29bc6356a8965236d1b96c5f572334dd695d5de9,Javascript downloaders
sha256,e929332d89b093125296d34c9bafff2fdfab75ac1b949ef4003d210b1b65946f,Javascript downloaders
sha256,ed1d7d8f9ddd9a6e17325c60b75ea7a3ac3d70deaec789a4ff29fc50ea24cde5,Javascript downloaders
sha256,f7965de629197d244a42d126ded05b3749ee6b39eaa19210ca03bc43a3557c9b,Javascript downloaders
sha256,f8fc9b40b946b742d6044f291914439727e1a7f53ea87562446f682b26cce65a,Javascript downloaders
sha256,fad25892e5179a346cdbdbba1e40f53bd6366806d32b57fa4d7946ebe9ae8621,
sha256,7d225fa2486a16079542adc6e3682ad6420fd26472679d68f5b753494e222106,
sha256,f6bfb065ebe1443fea656d03dbcb91abee90620f59deb645e61165b0647bcccc,Latrodectus
sha256,00dedb250301a3639bd552acbb03f145c7c36b5c5b89a6a8336593b475bd5ab8,
sha256,0454f88103ec28a7e5257540ab70135b82214354272e50f4e4c957923b3c7e0f,
sha256,0551101a6be6b0432f965d6a070871759ae79c1feacfc04d382a632a4566d35d,
sha256,0bcb2701a08bed8d577d3667ab8322464f0c6a5505496ed5cd2ec085f63955dd,
sha256,22bae1e1d7d3897a6ba983e0d8c55cbac7cb49ea90760ba71bc0c1470efbf1ec,
sha256,315de897b025f9b77fc6cd1d91fc3172f1fd68f79373dab02d1428b6e4f724cf,
sha256,3536f2ec65a6459dca56d3146c29359b422027bc446c3759d74c49c0e229ccc3,
sha256,4d501bb98bd6338c0c3a7986aae4dbe1e9d436b69a6a0bf4881e0f5355898795,
sha256,53ac258fddd0aa1c0b13518c4ae7eee145360c73bfbb61ed9fd71ca775d27d09,
sha256,570347bb7de5d391c57abca86d6092944e7e4b2b17a1645bdbb8c3d143096d98,
sha256,58f0839d429c0aba51420e113c44889f248ede5bf44318dcab59d09642e73f56,
sha256,674d7c224094184c8ba0113b94819c51402f396a65b2eb684a9198f6e69dbd60,
sha256,801b529ea3173ca504af6c8ee1b48f731c5d83c4771677b0752af779a0f3d0a4,
